% Author: Cyriaque Brousse

@RELATION voice

% ===============================
%            header
% ===============================
@ATTRIBUTE pitchMean     NUMERIC
@ATTRIBUTE pitchMedian 	 NUMERIC
@ATTRIBUTE pitchStdDev 	 NUMERIC
@ATTRIBUTE pitchMax 	 NUMERIC
@ATTRIBUTE pitchRange 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMean 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMean 	 NUMERIC
@ATTRIBUTE pitchUpFramesRatio 	 NUMERIC
@ATTRIBUTE pitchVoicedFramesRatio 	 NUMERIC
@ATTRIBUTE pitchPeaksNum 	 NUMERIC
@ATTRIBUTE pitchPeaksMean 	 NUMERIC
@ATTRIBUTE pitchPeaksStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMean 	 NUMERIC
@ATTRIBUTE pitchPeaksDistStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksDistRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMin 	 NUMERIC
@ATTRIBUTE energyMean 	 NUMERIC
@ATTRIBUTE energyMedian 	 NUMERIC
@ATTRIBUTE energyStdDev 	 NUMERIC
@ATTRIBUTE energyMax 	 NUMERIC
@ATTRIBUTE energyRange 	 NUMERIC
@ATTRIBUTE energyUpSlopeMedian 	 NUMERIC
@ATTRIBUTE energyDownSlopeMedian 	 NUMERIC
@ATTRIBUTE energyUpFramesRatio 	 NUMERIC
@ATTRIBUTE band250.0_energyMean 	 NUMERIC
@ATTRIBUTE band250.0_energyMedian 	 NUMERIC
@ATTRIBUTE band250.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band250.0_energyMax 	 NUMERIC
@ATTRIBUTE band250.0_energyRange 	 NUMERIC
@ATTRIBUTE band250.0_energyRatio 	 NUMERIC
@ATTRIBUTE band3500.0_energyMean 	 NUMERIC
@ATTRIBUTE band3500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band3500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band3500.0_energyMax 	 NUMERIC
@ATTRIBUTE band3500.0_energyRange 	 NUMERIC
@ATTRIBUTE band3500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band8000.0_energyMean 	 NUMERIC
@ATTRIBUTE band8000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band8000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band8000.0_energyMax 	 NUMERIC
@ATTRIBUTE band8000.0_energyRange 	 NUMERIC
@ATTRIBUTE band8000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band750.0_energyMean 	 NUMERIC
@ATTRIBUTE band750.0_energyMedian 	 NUMERIC
@ATTRIBUTE band750.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band750.0_energyMax 	 NUMERIC
@ATTRIBUTE band750.0_energyRange 	 NUMERIC
@ATTRIBUTE band750.0_energyRatio 	 NUMERIC
@ATTRIBUTE band1500.0_energyMean 	 NUMERIC
@ATTRIBUTE band1500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band1500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band1500.0_energyMax 	 NUMERIC
@ATTRIBUTE band1500.0_energyRange 	 NUMERIC
@ATTRIBUTE band1500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band6000.0_energyMean 	 NUMERIC
@ATTRIBUTE band6000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band6000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band6000.0_energyMax 	 NUMERIC
@ATTRIBUTE band6000.0_energyRange 	 NUMERIC
@ATTRIBUTE band6000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band2500.0_energyMean 	 NUMERIC
@ATTRIBUTE band2500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band2500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band2500.0_energyMax 	 NUMERIC
@ATTRIBUTE band2500.0_energyRange 	 NUMERIC
@ATTRIBUTE band2500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band4500.0_energyMean 	 NUMERIC
@ATTRIBUTE band4500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band4500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band4500.0_energyMax 	 NUMERIC
@ATTRIBUTE band4500.0_energyRange 	 NUMERIC
@ATTRIBUTE band4500.0_energyRatio 	 NUMERIC
@ATTRIBUTE filename 	 STRING
@ATTRIBUTE class_coarse 	 {wanting,unfriendly,touched,sure,unsure,excited,kind,happy,angry,thinking,disbelieving,liked,fond,bothered,disgusted,romantic,sorry,sad,afraid,interested,suprised,bored,hurt,sneaky}
@ATTRIBUTE class_binary 	 {positive,negative}

% =================================================================

@DATA
115.11333,96.73926,35.183434,187.95067,100.23688,2.0859451,29.19412,-24.56839,-43.59511,0.14285715,0.2857143,3,137.62682088216147,49.198186926998986,98.31326293945312,0.1160997711122036,0.0656759430897601,0.09287980943918228,0.06965986639261246,1.6862,0.80788,1.7664186,6.0678697,6.065254,0.42722532,-0.33154082,0.33333334,1.8312056,0.86230814,2.083931,8.978214,8.97542,1.0859954,0.038791597,0.016044557,0.050275642,0.16341592,0.1632535,0.023005335,0.47381625,0.009024108,0.995851,3.6608753,3.6606772,0.28099647,0.20483853,0.048759423,0.4456168,2.2973373,2.2972362,0.12147938,0.11631746,0.045474045,0.27243432,1.5775399,1.5773046,0.068982005,0.25608703,0.014250871,0.4804586,1.5545853,1.5541162,0.15187228,0.052990485,0.037975274,0.068754606,0.35538435,0.35525522,0.03142598,0.07489645,0.007831678,0.13648875,0.53337383,0.53317237,0.044417296,1203101U5Tdemoralised,hurt,negative
200.643,185.36163,69.977936,398.34338,311.51456,7.8302,28.353123,-6.595169,-25.70094,0.23943663,0.5633803,5,235.2911346435547,92.00159672274374,215.1101531982422,0.15092970617115498,0.061434223388197456,0.13931972533464432,0.06965986639261246,3.1093519,1.7258161,3.6128213,15.323372,15.323211,0.89676625,-1.122526,0.43661973,3.9650462,1.6707993,5.24843,22.610632,22.61056,1.2752002,0.068267085,0.0106504215,0.20722738,1.2057962,1.2057961,0.021955406,0.015606336,0.0032270693,0.046627633,0.25301045,0.2530104,0.0050191605,0.73855025,0.18786176,1.1643533,5.9158573,5.9158516,0.23752546,0.22103676,0.10447476,0.27690446,1.1573067,1.1573055,0.071087725,0.033435304,0.00696459,0.101019755,0.5788543,0.5788542,0.010753143,0.10186342,0.036742378,0.23498979,1.4801991,1.4801989,0.03276034,0.023653295,0.004455424,0.067391835,0.36008614,0.36008605,0.007607146,1203101Z6Tdemoralised,hurt,negative
184.94682,200.49716,44.101437,257.06265,148.77454,7.2275696,13.658217,-4.0627823,-10.153314,0.21666667,0.43333334,4,217.60284423828125,26.52951013837701,55.717071533203125,0.19349961976210275,0.08790932820993964,0.16253967583179474,0.09287981688976288,3.9044504,2.1703274,4.7411413,21.191105,21.191061,0.8800994,-1.2154759,0.36666667,3.4599702,2.2654386,4.060755,16.401604,16.401588,0.8861606,0.18860136,0.01642711,0.6031868,3.7129462,3.7129462,0.0483042,0.0148692,0.0036070906,0.036358308,0.20263107,0.20263103,0.0038082697,0.41884795,0.18947804,0.55551857,2.2711856,2.2711842,0.107274495,0.297322,0.16505067,0.3722488,1.6165452,1.6165442,0.076149516,0.04120992,0.009074776,0.103769876,0.54931283,0.5493127,0.010554602,0.13285485,0.04384528,0.25523868,1.4857363,1.485736,0.03402652,0.054899342,0.007709175,0.15017453,0.75464445,0.7546444,0.01406071,1203301P6Tdisbelieved,hurt,negative
226.9133,227.73813,41.27979,301.57278,134.38222,5.7757874,11.873573,-15.062729,-17.786572,0.3148148,0.46296296,2,293.43885803222656,11.50310901834738,16.267852783203125,0.41795918345451355,0.0,0.0,0.41795918345451355,4.5716677,1.3526894,6.194051,22.935322,22.920815,1.7013336,-2.0140522,0.2777778,4.6529703,1.0711741,6.4159703,24.785435,24.771069,1.017784,0.015695095,0.006202899,0.026917474,0.13813768,0.13811405,0.0034331225,0.0032633606,0.001959706,0.0038303516,0.01649314,0.016484667,7.138228E-4,0.28599942,0.065442525,0.39936915,1.4319513,1.4306235,0.0625591,0.12151681,0.04063211,0.20459631,0.75259274,0.75207067,0.026580412,0.008749548,0.004485187,0.010721066,0.051939126,0.05192156,0.0019138636,0.0315167,0.011432779,0.05308937,0.20365016,0.2035685,0.006893918,0.009926545,0.0040466166,0.013991227,0.06986057,0.06985056,0.0021713183,1203301R1Tdisbelieved,hurt,negative
204.50235,205.63248,40.44435,307.63925,205.45107,5.054962,31.087065,-3.4882507,-28.9164,0.140625,0.3125,2,273.00586700439453,48.979002360115864,69.26676940917969,0.20897959172725677,0.0,0.0,0.20897959172725677,2.9936943,0.9587141,4.495589,14.752618,14.752606,1.0377553,-0.6632025,0.421875,2.8411918,0.94594467,4.403695,15.399378,15.399364,0.9490588,0.156513,0.007899232,0.42337963,2.0546398,2.0546396,0.05228089,0.014338423,0.0019658431,0.032311127,0.15739657,0.15739648,0.0047895415,0.4143545,0.14122096,0.872302,4.9036527,4.90365,0.1384091,0.30578086,0.083415285,0.7216235,3.8941967,3.894195,0.10214164,0.03888026,0.0043039173,0.09073878,0.446225,0.44622475,0.012987385,0.1532582,0.023210704,0.2940421,1.1501164,1.1501155,0.051193673,0.06156022,0.0031670635,0.15783505,0.8107471,0.8107469,0.020563295,1203301R2Tdisbelieved,hurt,negative
205.53947,213.9018,44.83735,298.86307,173.4303,14.705368,39.875195,-14.160431,-25.91174,0.15151516,0.36363637,5,243.02369689941406,38.819328311589445,107.97929382324219,0.13351473957300186,0.03965562110242223,0.09287981688976288,0.09287981688976288,2.388256,0.8965054,3.3319013,14.14565,14.145479,1.157479,-0.9667742,0.3181818,2.8429296,0.99149895,3.9680014,15.740256,15.740022,1.1903789,0.029434143,0.008241837,0.05336302,0.2819172,0.28191683,0.012324533,0.044624016,0.0059029837,0.13754499,0.8140762,0.81407595,0.01868477,0.39185643,0.09568579,0.6703315,3.242625,3.2425916,0.16407639,0.12632969,0.028325818,0.20655453,1.025851,1.025845,0.05289621,0.035193317,0.012350781,0.073091485,0.3515179,0.3515175,0.014735989,0.03722399,0.017099246,0.049426008,0.16939475,0.16939366,0.015586264,0.0149901975,0.0064453455,0.021000355,0.093426324,0.09342607,0.006276629,1203301R5Tdisbelieved,hurt,negative
196.96756,179.70209,105.62517,329.30228,242.8317,3.5293999,4.964174,-28.04602,-27.591995,0.10169491,0.2881356,2,215.6960105895996,160.6635221784942,227.21253204345703,0.20897959172725677,0.0,0.0,0.20897959172725677,1.9906323,0.9346138,2.3374355,9.785399,9.785371,1.3283951,-0.69649005,0.40677965,2.272542,0.9507482,2.8665953,11.697248,11.697213,1.1416181,0.06617415,0.006214129,0.15232496,0.6919398,0.69193965,0.03324278,0.14042802,0.0030663044,0.373576,1.5875762,1.587576,0.07054443,0.5265699,0.110947415,1.0760044,5.7130466,5.713042,0.26452395,0.20960042,0.092346415,0.42563406,2.2789292,2.278928,0.105293386,0.19894955,0.005584222,0.52988726,2.417206,2.4172058,0.09994289,0.07969766,0.018722408,0.17079578,0.929608,0.92960775,0.040036354,0.06937893,0.004414196,0.18348105,1.0023663,1.0023662,0.03485271,1203301U5Tdisbelieved,hurt,negative
212.48465,242.91054,53.30158,268.9227,156.64542,5.327835,11.560732,-11.973885,-10.104168,0.16393442,0.5081967,2,268.85357666015625,0.09775371456222719,0.13824462890625,0.2321995496749878,0.0,0.0,0.2321995496749878,4.4769473,3.3892567,4.4273973,14.128979,14.128978,2.87313,-0.9458188,0.32786885,4.847111,3.5714555,4.8026476,15.36333,15.363329,1.0826823,0.04792313,0.009613489,0.15783231,1.0149434,1.0149431,0.010704421,0.033720743,0.0032524455,0.14463533,0.86377126,0.863771,0.007532084,0.62197405,0.37001827,0.7798381,3.5190527,3.5190527,0.13892816,0.21405494,0.16451477,0.23376125,1.1188275,1.1188272,0.0478127,0.09192394,0.007048047,0.3906374,2.1060433,2.1060429,0.020532727,0.056869246,0.038956944,0.08252849,0.46943983,0.46943966,0.012702684,0.09975089,0.0043172296,0.49003989,3.3705199,3.3705196,0.022281006,1203301U6Tdisbelieved,hurt,negative
166.96321,185.55067,61.964787,277.8877,187.32819,2.785675,18.64595,-8.376343,-38.94454,0.26881722,0.41935483,4,222.83312606811523,39.34483784243936,87.14910888671875,0.2244595636924108,0.08154579751363093,0.16253967583179474,0.13931973278522491,1.5069543,0.391071,3.9217186,19.511806,19.511736,0.11355224,-0.074698314,0.33333334,1.8073502,0.47912186,4.5234523,22.155617,22.155514,1.1993397,0.026006661,0.0043967622,0.07574217,0.3729272,0.3729255,0.017257763,0.011437881,0.0012015466,0.028872758,0.12282487,0.122824356,0.007590065,0.60233366,0.14515105,1.5235547,7.524556,7.5245295,0.39970267,0.62022,0.049226914,2.0717292,10.721188,10.721176,0.41157186,0.018668726,0.0025805093,0.048683286,0.23102483,0.23102333,0.012388382,0.09562008,0.012990707,0.30119386,1.5174614,1.5174583,0.06345254,0.015221416,0.0020654376,0.0418746,0.21321791,0.21321681,0.010100781,1203501P5Tdiscredited,hurt,negative
221.86464,218.52695,77.05205,306.6109,173.66768,NaN,NaN,-25.464264,-34.733536,0.0,0.16666667,1,306.61090087890625,0.0,0.0,NaN,NaN,NaN,NaN,1.296116,0.45906374,2.2572324,8.606188,8.606176,0.22605762,-0.24290283,0.44444445,1.646315,0.5822033,3.0653348,11.965059,11.965044,1.2701911,0.050021026,0.0040377174,0.08376606,0.33605337,0.3360532,0.038593017,0.06413817,0.0022291997,0.14659151,0.57081616,0.57081604,0.049484897,0.4754716,0.054780584,1.0757158,4.356038,4.3560343,0.3668434,0.18739194,0.029006058,0.37338257,1.3789932,1.378992,0.1445796,0.06654148,0.005165188,0.11914347,0.41289395,0.41289377,0.05133914,0.084866926,0.01520892,0.20114492,0.8219619,0.8219615,0.06547788,0.041652113,0.0027844673,0.0691302,0.26565868,0.26565856,0.0321361,1203501U5Tdiscredited,hurt,negative
147.88078,131.10413,48.11009,230.12216,131.64346,7.556122,20.83975,-2.371254,-15.332584,0.14285715,0.2857143,3,180.9344736735026,46.96792064830252,93.56571960449219,0.1277097500860691,0.08209493281346716,0.1160997673869133,0.06965986639261246,2.1855981,1.0441183,3.3905263,16.894243,16.89422,0.46753198,-0.40177208,0.42857143,2.8653371,1.1390585,4.989456,25.603495,25.60347,1.3110082,0.043250605,0.016391527,0.059686232,0.26155704,0.26155648,0.01978891,0.030286655,0.011481342,0.09071362,0.5726314,0.57263106,0.013857376,0.68647724,0.33625504,0.96628255,4.054127,4.0541205,0.31409124,0.21931948,0.14395651,0.24451488,0.91430336,0.91430086,0.10034758,0.035704587,0.016731953,0.080483966,0.51298094,0.51298034,0.0163363,0.11097483,0.0708749,0.14653534,0.7835848,0.78358394,0.0507755,0.019263148,0.009702476,0.027226543,0.11377088,0.113770336,0.008813674,1203501V5Tdiscredited,hurt,negative
193.84996,178.11215,43.4242,297.5973,145.69846,4.6881714,10.968794,-4.2411575,-8.813196,0.29885057,0.7011494,5,210.3679992675781,66.05014063829744,143.2268829345703,0.284444447606802,0.1822187191614212,0.3715192973613739,0.18575963377952576,2.239759,1.331664,2.5675247,11.306853,11.306832,0.4049213,-0.66106534,0.5862069,2.639348,1.5678717,3.1949785,13.844343,13.844319,1.1784072,0.027667077,0.0099601755,0.03605412,0.18558675,0.18558544,0.012352703,0.25746477,0.0040398496,0.7269406,3.821258,3.8212576,0.114952,0.61113954,0.12277722,1.2713963,6.7176914,6.7176867,0.2728595,0.3044873,0.07073873,0.6781712,3.9474597,3.9474468,0.13594645,0.19110918,0.009169587,0.5048224,2.7390318,2.7390306,0.08532578,0.06570418,0.035835672,0.085127905,0.43808857,0.43808573,0.029335381,0.03573195,0.00530906,0.082184575,0.5080532,0.50805247,0.01595348,1203501V6Tdiscredited,hurt,negative
201.20407,196.1831,48.243008,304.22012,186.07538,11.508347,15.268372,-15.43779,-17.229681,0.24285714,0.45714286,3,251.78876749674478,45.749884800907424,84.23869323730469,0.20897958427667618,0.06567594835811616,0.09287981688976288,0.16253967583179474,3.006352,1.3891277,4.7965803,24.899376,24.899374,0.6072879,-0.7008031,0.3857143,3.5431411,1.8392345,5.5426717,28.667305,28.667303,1.1785517,0.02769735,0.005998424,0.05833719,0.3029357,0.30293557,0.009212944,0.015746068,0.0036714668,0.030248763,0.17101088,0.17101067,0.0052376,1.1404996,0.2032276,2.4011805,12.217402,12.217402,0.3793633,0.8757167,0.07043654,2.3108766,11.926577,11.926577,0.29128882,0.026838372,0.006891239,0.0507811,0.2431249,0.24312463,0.008927222,0.108752176,0.016913965,0.24093616,1.2503209,1.2503208,0.036174133,0.01428821,0.0033189338,0.025934616,0.116362065,0.116361976,0.0047526737,1203501W6Tdiscredited,hurt,negative
202.36983,181.3437,82.75356,542.3773,368.12274,2.8978958,47.08743,-2.0882416,-40.009148,0.125,0.296875,2,363.02539825439453,253.64191923118707,358.70384216308594,0.16253967583179474,0.0,0.0,0.16253967583179474,1.9445447,0.6154517,2.2308948,6.343739,6.3437314,0.36111546,-0.23449397,0.328125,2.6103346,0.88318425,2.9292986,8.197728,8.1977215,1.3423886,0.029855657,0.010548508,0.040925026,0.16183792,0.16183765,0.0153535465,0.01278167,0.002741789,0.025019133,0.10951779,0.10951764,0.0065730917,1.1231576,0.27466133,1.4607875,4.294614,4.2946124,0.57759416,0.3646156,0.052210473,0.5810585,1.9548274,1.9548266,0.18750693,0.018906716,0.0056211143,0.02748788,0.10833025,0.10833004,0.009722953,0.07824099,0.024846815,0.123802856,0.44677958,0.4467792,0.04023615,0.017649418,0.003919285,0.031447254,0.13254622,0.1325461,0.0090763755,1203501Z5Tdiscredited,hurt,negative
181.6399,184.04152,37.46303,238.38788,139.78189,3.30159,15.806022,-4.9009476,-18.02708,0.29069766,0.55813956,5,213.35164489746094,30.854545510377733,72.24504089355469,0.26122448593378067,0.24674046473129146,0.5340589433908463,0.09287981688976288,4.157598,3.2337525,4.2613664,17.767244,17.767202,0.5335951,-0.501271,0.30232558,5.695268,4.1306424,5.972924,25.02138,25.02134,1.3698457,0.032857474,0.026147671,0.032598715,0.13737375,0.13737342,0.007902995,0.021199035,0.00786054,0.044397153,0.2025958,0.20259558,0.005098866,2.2796512,1.3569885,2.9440086,13.348511,13.348498,0.5483097,0.611209,0.42865664,0.66908044,2.616187,2.6161816,0.14701012,0.029892018,0.016034253,0.044703208,0.266745,0.2667447,0.0071897325,0.10251481,0.070348315,0.10099236,0.3986668,0.39866585,0.02465722,0.027130123,0.0131385075,0.0532151,0.31233683,0.31233665,0.006525432,1203701P5Tdisliked,hurt,negative
197.69835,191.81148,36.908348,362.0702,202.87503,5.085373,26.74506,-4.5356903,-10.870182,0.15714286,0.6142857,4,252.30943298339844,80.5834685718435,188.16146850585938,0.32507937649885815,0.212814407096438,0.41795919835567474,0.13931973278522491,3.7403035,1.6434053,4.7330685,21.781828,21.774015,0.9399506,-0.59933454,0.35714287,4.446373,1.6754074,5.9982576,28.001492,27.996143,1.1887733,0.064567804,0.007251545,0.15243505,0.7166768,0.7166681,0.017262718,0.037660923,0.0029434757,0.09884222,0.44174665,0.44174364,0.010068948,1.1410156,0.158449,2.4297535,12.381162,12.38086,0.30505964,0.3704276,0.0659354,0.73228186,3.7841394,3.7840207,0.099036776,0.10686395,0.006075938,0.30784312,1.6031557,1.6031497,0.028570931,0.12637635,0.02507933,0.2551473,1.0995291,1.0994985,0.033787724,0.08632211,0.0031672772,0.2687243,1.3073685,1.307365,0.023078904,1203701R1Tdisliked,hurt,negative
200.14113,191.1655,37.919754,276.86966,177.09026,1.8729935,11.643962,-4.7695465,-16.032108,0.29333332,0.58666664,3,245.2178955078125,50.60302126889899,90.01339721679688,0.30185940861701965,0.16418987616364647,0.2321995496749878,0.18575963377952576,1.448471,0.8288641,2.1859903,13.530827,13.530826,0.22331595,-0.1123676,0.45333335,1.7404232,0.92694956,2.5760784,15.846574,15.846573,1.201559,0.014910622,0.0057890164,0.027720248,0.14580525,0.14580512,0.0102940425,0.003506856,0.0012604279,0.008070107,0.045858506,0.04585832,0.0024210745,0.4244619,0.07988916,1.178859,8.114043,8.114043,0.29304135,0.30261952,0.040437195,0.9913819,5.4759393,5.4759393,0.20892343,0.007684797,0.0025099637,0.017038755,0.09602413,0.09602381,0.0053054546,0.04955421,0.013056349,0.113458246,0.596971,0.5969708,0.034211393,0.0056078825,0.0023723827,0.010381984,0.056205153,0.056204997,0.0038715878,1203701U2Tdisliked,hurt,negative
171.17049,169.06593,4.4940114,181.19601,14.972061,7.499176,7.499176,-1.42099,-2.606186,0.083333336,0.375,1,181.19601440429688,0.0,0.0,NaN,NaN,NaN,NaN,2.7575324,2.1722536,2.511116,7.293719,7.2683215,0.6561341,-0.5360571,0.25,3.380667,2.6334734,3.1262734,9.003171,8.972185,1.2259754,0.0457193,0.027246963,0.03823392,0.110662594,0.110406436,0.016579786,0.012898121,0.006535452,0.013477632,0.038447235,0.038339723,0.0046774144,1.3719746,0.7152935,1.6721432,4.8562517,4.8535714,0.49753708,0.5900917,0.17303886,0.6954572,1.9784403,1.9767596,0.21399267,0.024553144,0.013355042,0.0243704,0.06400442,0.06381104,0.008904028,0.14864275,0.07857483,0.17997004,0.57770413,0.57682997,0.05390426,0.020935994,0.010465228,0.024825191,0.09802261,0.09791498,0.007592293,1203701U5Tdisliked,hurt,negative
236.49042,243.19746,37.53688,285.6104,141.77667,11.264404,11.942483,-9.048103,-16.663979,0.275,0.6,3,266.68529256184894,16.742649283004287,31.807647705078125,0.16253967583179474,0.0,0.0,0.16253967583179474,6.39733,2.201522,7.291182,23.765892,23.763641,2.657156,-1.9235427,0.4,6.363697,2.2820716,7.233318,22.658318,22.65524,0.9947427,0.05649104,0.012432987,0.15531689,0.727587,0.72758526,0.0088304095,0.015486925,0.004303554,0.044477046,0.23438933,0.23438849,0.002420842,0.5046039,0.102725565,0.75282294,3.8479548,3.8478456,0.07887727,0.16699453,0.10976519,0.17654304,0.7246586,0.72463226,0.026103785,0.051018167,0.010829399,0.1566397,0.82683223,0.8268306,0.007974916,0.05072846,0.03213106,0.06590632,0.3314802,0.33147553,0.00792963,0.07101741,0.010339975,0.24499188,1.3461373,1.3461362,0.0111011015,1203701U6Tdisliked,hurt,negative
198.40346,190.12045,40.91625,312.8002,158.95753,10.389709,21.937649,-2.8428116,-18.72574,0.2682927,0.68292683,5,228.487744140625,62.51885760928008,143.59954833984375,0.13931973092257977,0.09479507224297942,0.20897959917783737,0.06965986639261246,2.0780709,1.6135318,1.9073162,7.926918,7.9177747,0.85387397,-0.40263405,0.41463414,2.6371126,2.1105614,2.483087,8.681389,8.674336,1.2690196,0.006785393,0.0053347433,0.0073278495,0.03179108,0.031778693,0.0032652367,0.006485996,0.0017968663,0.018536812,0.09257261,0.092566535,0.003121162,0.33791834,0.2448164,0.3340885,1.1416564,1.1409317,0.16261156,0.12397442,0.09909673,0.12003734,0.47065642,0.4704249,0.05965842,0.010764471,0.00392903,0.027233187,0.14224172,0.14222929,0.005180031,0.026312048,0.017181754,0.029170893,0.11312773,0.11308818,0.012661766,0.0034224805,0.0024639154,0.0041402164,0.019520653,0.019514814,0.0016469508,1203701Z6Tdisliked,hurt,negative
204.31656,200.83,50.929466,352.0162,217.76868,7.8729095,32.105522,-4.8233337,-9.708693,0.19565217,0.54347825,3,267.4502309163411,73.23905207088292,127.48597717285156,0.18575963750481606,0.1641898708952904,0.2321995422244072,0.06965986639261246,3.0097883,2.8863256,2.1521833,9.389834,9.355741,1.1643064,-1.0325656,0.32608697,3.3343084,2.6224153,2.7180684,11.15451,11.105055,1.1078216,0.029329825,0.008670017,0.043339793,0.18708083,0.18702716,0.009744814,0.0068511413,0.003425183,0.008640427,0.03414766,0.03404199,0.0022762867,0.75239724,0.352722,0.99180806,4.812212,4.808665,0.24998344,0.20961688,0.09414631,0.3309723,1.6659911,1.6652299,0.06964506,0.013615665,0.005051883,0.018229043,0.071601965,0.07138925,0.004523795,0.061270062,0.025002107,0.086664006,0.36567584,0.36554497,0.020356935,0.0099315,0.0033292293,0.013193181,0.047480833,0.04741691,0.0032997339,1203901P3Tdisrespected,hurt,negative
189.4369,119.38373,109.446625,445.5477,348.22003,3.015358,47.90451,-3.6628838,-47.522797,0.21538462,0.47692308,5,332.64708251953124,127.33083066763493,326.9749755859375,0.16834467090666294,0.06933661382035758,0.16253968328237534,0.06965986639261246,2.343495,1.4962609,2.5350854,12.040293,12.029169,0.53038466,-0.48930573,0.43076923,3.0181506,1.5528753,3.7157555,18.170387,18.165867,1.2878845,0.050738692,0.012099417,0.09455752,0.44383633,0.44383377,0.021650866,0.13347426,0.0031587235,0.29912695,1.26797,1.2679689,0.05695522,0.2851402,0.09150841,0.45017055,2.1062815,2.1060426,0.121673055,0.09767581,0.04411003,0.12829335,0.6490901,0.64903694,0.041679546,0.23095986,0.006318815,0.5048723,2.1651628,2.165161,0.098553605,0.040994205,0.025540054,0.04722115,0.19041237,0.19040398,0.017492766,0.07777586,0.004632646,0.15451427,0.56803995,0.5680388,0.033187978,1203901P5Tdisrespected,hurt,negative
193.62552,201.88222,27.12927,224.62233,79.63841,6.842392,6.2357078,-10.97364,-10.203468,0.046875,0.1875,1,224.62232971191406,0.0,0.0,NaN,NaN,NaN,NaN,1.0713286,0.38923633,1.8014313,9.519356,9.516005,0.3184513,-0.2725914,0.328125,0.93713206,0.36604047,1.4985145,7.5479937,7.546244,0.87473816,0.3195133,0.03777504,0.5946285,2.3253603,2.32535,0.2982402,0.022196556,0.0029431887,0.041277383,0.16536579,0.16536342,0.020718718,0.04757378,0.017871791,0.0702337,0.3512907,0.35121152,0.044406336,0.11623262,0.025348514,0.19818154,0.8421422,0.8419763,0.108493894,0.060675137,0.008479744,0.11185766,0.4365984,0.43659237,0.05663541,0.23344743,0.030586282,0.49482173,2.355982,2.3559418,0.2179046,0.09235978,0.011197802,0.16619767,0.5773871,0.577379,0.086210504,1203901R2Tdisrespected,hurt,negative
208.57198,202.13751,78.524055,619.3149,504.7115,6.30484,39.373875,-7.7333145,-40.366146,0.27419356,0.58064514,4,351.24990463256836,186.02123491697182,398.1858367919922,0.13157974183559418,0.048336188617491095,0.09287981688976288,0.09287981688976288,8.465197,5.1408596,8.128871,31.419365,31.365631,3.5152798,-2.9822798,0.46774194,11.393474,7.1897907,11.557438,43.66747,43.61475,1.3459196,0.09519977,0.030698221,0.19201426,0.86977524,0.86893517,0.01124602,0.031802833,0.009921286,0.07247105,0.43170992,0.43147433,0.0037568924,4.4546666,1.8162886,5.669552,20.140198,20.11972,0.5262331,0.7927086,0.46177095,0.8028207,2.7189574,2.713138,0.093643256,0.10115916,0.020689994,0.27510568,1.6633499,1.6627865,0.011950008,0.14198834,0.099240154,0.13481732,0.5749496,0.5728446,0.016773188,0.12238056,0.012601998,0.3526209,1.8709223,1.8704032,0.014456907,1203901U1Tdisrespected,hurt,negative
