% Author: Cyriaque Brousse

@RELATION voice

% ===============================
%            header
% ===============================
@ATTRIBUTE pitchMean     NUMERIC
@ATTRIBUTE pitchMedian 	 NUMERIC
@ATTRIBUTE pitchStdDev 	 NUMERIC
@ATTRIBUTE pitchMax 	 NUMERIC
@ATTRIBUTE pitchRange 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchUpFramesRatio 	 NUMERIC
@ATTRIBUTE pitchVoicedFramesRatio 	 NUMERIC
@ATTRIBUTE pitchPeaksNum 	 NUMERIC
@ATTRIBUTE pitchPeaksMean 	 NUMERIC
@ATTRIBUTE pitchPeaksStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMean 	 NUMERIC
@ATTRIBUTE pitchPeaksDistStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksDistRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMin 	 NUMERIC
@ATTRIBUTE energyMean 	 NUMERIC
@ATTRIBUTE energyMedian 	 NUMERIC
@ATTRIBUTE energyStdDev 	 NUMERIC
@ATTRIBUTE energyMax 	 NUMERIC
@ATTRIBUTE energyRange 	 NUMERIC
@ATTRIBUTE energyUpSlopeMedian 	 NUMERIC
@ATTRIBUTE energyDownSlopeMedian 	 NUMERIC
@ATTRIBUTE energyUpFramesRatio 	 NUMERIC
@ATTRIBUTE band250.0_energyMean 	 NUMERIC
@ATTRIBUTE band250.0_energyMedian 	 NUMERIC
@ATTRIBUTE band250.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band250.0_energyMax 	 NUMERIC
@ATTRIBUTE band250.0_energyRange 	 NUMERIC
@ATTRIBUTE band250.0_energyRatio 	 NUMERIC
@ATTRIBUTE band3500.0_energyMean 	 NUMERIC
@ATTRIBUTE band3500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band3500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band3500.0_energyMax 	 NUMERIC
@ATTRIBUTE band3500.0_energyRange 	 NUMERIC
@ATTRIBUTE band3500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band8000.0_energyMean 	 NUMERIC
@ATTRIBUTE band8000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band8000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band8000.0_energyMax 	 NUMERIC
@ATTRIBUTE band8000.0_energyRange 	 NUMERIC
@ATTRIBUTE band8000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band750.0_energyMean 	 NUMERIC
@ATTRIBUTE band750.0_energyMedian 	 NUMERIC
@ATTRIBUTE band750.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band750.0_energyMax 	 NUMERIC
@ATTRIBUTE band750.0_energyRange 	 NUMERIC
@ATTRIBUTE band750.0_energyRatio 	 NUMERIC
@ATTRIBUTE band1500.0_energyMean 	 NUMERIC
@ATTRIBUTE band1500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band1500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band1500.0_energyMax 	 NUMERIC
@ATTRIBUTE band1500.0_energyRange 	 NUMERIC
@ATTRIBUTE band1500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band6000.0_energyMean 	 NUMERIC
@ATTRIBUTE band6000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band6000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band6000.0_energyMax 	 NUMERIC
@ATTRIBUTE band6000.0_energyRange 	 NUMERIC
@ATTRIBUTE band6000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band2500.0_energyMean 	 NUMERIC
@ATTRIBUTE band2500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band2500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band2500.0_energyMax 	 NUMERIC
@ATTRIBUTE band2500.0_energyRange 	 NUMERIC
@ATTRIBUTE band2500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band4500.0_energyMean 	 NUMERIC
@ATTRIBUTE band4500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band4500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band4500.0_energyMax 	 NUMERIC
@ATTRIBUTE band4500.0_energyRange 	 NUMERIC
@ATTRIBUTE band4500.0_energyRatio 	 NUMERIC
@ATTRIBUTE filename 	 STRING
@ATTRIBUTE class 	 {wanting,unfriendly,touched,sure,unsure,excited,kind,happy,angry,thinking,disbelieving,liked,fond,bothered,disgusted,romantic,sorry,sad,afraid,interested,suprised,bored,hurt,sneaky}

% =================================================================

@DATA
96.187195,89.17943,15.5421095,162.59175,73.41232,0.30686188,-6.253151,0.171875,0.328125,1,162.5917510986328,0.0,0.0,NaN,NaN,NaN,NaN,1.4130932,0.07078343,1.5173247,6.4616055,6.390822,0.0017376244,-2.0978634,0.40625,1.572764,0.07092134,1.8625665,8.219367,8.148446,1.1129938,0.013720881,7.00928E-5,0.019128323,0.07862268,0.07855258,0.00970982,0.016357578,6.207662E-5,0.029834852,0.1944377,0.19437562,0.011575725,0.18420681,0.0056978688,0.15469694,0.72212034,0.7164225,0.13035716,0.09912096,0.0015202592,0.0926636,0.5040095,0.5024892,0.070144676,0.011555947,6.705392E-5,0.012918017,0.06992285,0.069855794,0.0081777675,0.049800906,2.4345204E-4,0.068287075,0.27602512,0.27578166,0.03524248,0.0059658918,3.137813E-5,0.006351656,0.021877836,0.021846458,0.0042218673,1500701U5Tbrooding,thinking
214.24132,116.93659,76.97349,375.0333,258.0967,0.45337677,-252.20982,0.2739726,0.60273975,5,285.95257263183595,72.89680416945073,144.88597106933594,0.19736960902810097,0.07701187393303563,0.16253967583179474,0.09287981688976288,2.220585,4.6824566E-6,3.0668194,12.740869,12.740864,0.0016875267,-11.839183,0.46575344,2.8297055,3.583088E-6,4.218001,17.300198,17.300194,1.2743063,0.030363362,1.3735522E-7,0.061052423,0.39662722,0.39662707,0.013673587,0.0073284106,1.6911187E-7,0.012110613,0.06489152,0.064891346,0.003300216,0.57147056,6.2151565E-7,0.9710958,4.693984,4.6939836,0.25735134,0.36580396,6.391812E-7,0.99758416,7.2813277,7.2813272,0.16473314,0.013037,1.3219982E-7,0.021213466,0.11234227,0.112342134,0.005870975,0.07819984,3.2507174E-7,0.12362391,0.80667967,0.80667937,0.035215873,0.009570932,8.620235E-8,0.016466685,0.0917299,0.09172981,0.0043100948,1500701V6Tbrooding,thinking
224.49747,134.05762,35.306484,282.56644,148.50882,0.16723633,-101.25221,0.18518518,0.46296296,4,239.2693214416504,34.16514021567499,83.43209838867188,0.1625396857659022,0.06143422573490972,0.1160997748374939,0.1160997748374939,3.9251993,1.6167873E-5,4.3049526,15.922815,15.922799,1.4766294E-5,-13.779079,0.35185185,4.58354,9.954694E-6,5.4083633,21.539764,21.539755,1.1677216,0.051654253,9.70627E-8,0.18054584,1.2650034,1.2650033,0.013159651,0.01540588,2.4357172E-7,0.035485834,0.19031619,0.19031595,0.0039248657,1.0706615,8.3102526E-7,1.8206259,8.773332,8.773331,0.27276617,0.28812498,3.5437824E-7,0.43826517,2.1688008,2.1688006,0.07340391,0.024176536,2.1664191E-7,0.048169866,0.2487053,0.24870507,0.0061593144,0.07792938,1.2733048E-7,0.1289755,0.81441545,0.81441534,0.01985361,0.019863762,1.00928645E-7,0.05101549,0.2960524,0.2960523,0.005060574,1500701Z6Tbrooding,thinking
159.71365,116.63345,56.070038,379.78632,263.15286,0.4898529,-159.72272,0.13513513,0.3963964,5,227.9541763305664,117.54611226069085,258.7523727416992,0.1741496566683054,0.10808299952035796,0.255419485270977,0.06965986639261246,2.5669754,3.6002926E-5,4.6323037,31.115543,31.115507,5.9788625E-5,-11.222369,0.2972973,3.1561413,2.3765304E-5,6.1913104,41.03748,41.037457,1.2295176,0.17571539,7.867272E-7,0.60414344,4.163551,4.16355,0.068452306,0.067799166,8.5701E-7,0.20966268,1.0905035,1.0905026,0.026412083,0.37188128,2.8020047E-6,0.6761646,3.9459834,3.9459805,0.14487138,0.25612426,2.00614E-6,0.33326748,1.5745944,1.5745924,0.09977667,0.13732468,8.4258187E-7,0.45697215,2.6475592,2.6475582,0.053496685,0.16369964,1.8633048E-6,0.3702963,2.2092056,2.2092037,0.06377141,0.11232778,5.275916E-7,0.4093079,2.931877,2.9318764,0.043758806,1500801P5Tcalculating,thinking
262.61182,236.24901,20.545866,322.0241,85.7751,0.2511902,-26.699448,0.4074074,0.56790125,2,307.44390869140625,20.619516858325788,29.160400390625,0.30185940861701965,0.0,0.0,0.30185940861701965,4.5469003,0.005448546,3.841167,16.328928,16.323479,0.02490735,-10.520683,0.41975307,5.435115,0.007798966,5.10261,22.671375,22.663576,1.195345,0.10692114,1.5202879E-5,0.17250648,0.8904483,0.8904331,0.02351517,0.039668962,2.5435764E-5,0.095973656,0.62285244,0.622827,0.008724397,0.82144034,6.661506E-4,1.1918759,5.7970767,5.7964106,0.18065941,0.25663447,1.4247587E-4,0.2676582,1.2937294,1.293587,0.05644163,0.075984895,3.2710657E-5,0.19487326,1.3927085,1.3926759,0.016711362,0.16975226,2.6627733E-5,0.23190923,0.9666365,0.96660984,0.037333623,0.055466946,1.6276821E-5,0.108017184,0.6109677,0.6109514,0.012198849,1500801P6Tcalculating,thinking
102.36091,86.47059,29.383625,184.89064,98.42005,1.3732224,-92.541016,0.030303031,0.07575758,1,184.89064025878906,0.0,0.0,NaN,NaN,NaN,NaN,0.5420479,5.186701E-6,1.0045397,5.0832148,5.0832095,2.5436711E-6,-3.035878,0.40151516,0.59751195,4.0185714E-6,1.1909986,6.218304,6.2183003,1.102323,0.01665991,1.1881007E-7,0.04495152,0.34439045,0.34439033,0.030735124,0.061283972,1.7700783E-7,0.23749043,1.2688183,1.2688181,0.113060065,0.1963451,5.8667337E-7,0.57906824,3.7708964,3.770896,0.3622283,0.07478462,4.5542288E-7,0.19414759,1.1318899,1.1318895,0.13796681,0.045236543,1.8718909E-7,0.17081277,1.027445,1.0274447,0.08345488,0.019473758,2.122925E-7,0.04105415,0.20828421,0.208284,0.035926268,0.015441919,9.502693E-8,0.04728198,0.31246075,0.31246066,0.028488107,1500801R5Tcalculating,thinking
243.18585,119.417984,66.23098,405.50583,286.08783,0.0105896,-197.40088,0.26717559,0.48854962,6,304.2827784220378,93.37528285856214,209.02516174316406,0.13003174513578414,0.055921054512896806,0.13931972533464432,0.06965986639261246,3.2554562,1.7598824E-6,3.0518372,13.03906,13.039058,9.677797E-8,-5.57241,0.4427481,4.229624,1.7023355E-6,4.161489,15.989691,15.989689,1.2992415,0.096221864,8.410943E-8,0.3315874,3.2856843,3.2856843,0.029557105,0.034551173,2.5514908E-7,0.09337556,0.6245666,0.6245664,0.010613312,0.7951189,6.012809E-8,1.1368105,6.86783,6.86783,0.24424194,0.3525497,1.06128105E-7,0.48048317,2.659953,2.659953,0.10829502,0.08046904,2.0708991E-7,0.24916668,1.9039248,1.9039246,0.024718208,0.16503513,1.0297463E-7,0.37207216,3.0644965,3.0644965,0.05069493,0.05482981,7.3579834E-8,0.14794475,0.7484021,0.74840206,0.016842434,1500801U6Tcalculating,thinking
253.48724,137.79355,51.215145,351.68338,213.88983,0.16342163,-198.39517,0.19148937,0.4680851,6,305.1752624511719,28.353778987091562,68.03591918945312,0.2739954710006714,0.10306103313633619,0.2554195076227188,0.13931973278522491,0.8194982,1.8261679E-6,1.3198441,8.196753,8.196751,6.790674E-8,-4.7637177,0.33333334,0.9955441,1.7259714E-6,1.6025772,10.034903,10.034901,1.2148216,0.012451015,1.5073526E-7,0.029288877,0.21874264,0.21874249,0.015193463,0.09492185,1.7191533E-7,0.3785268,3.514479,3.5144787,0.11582924,0.16813053,8.9117265E-8,0.5558693,5.060235,5.060235,0.2051628,0.07782189,1.7960778E-7,0.25877577,2.0376983,2.037698,0.09496286,0.10175131,2.1935455E-7,0.46005386,3.7569258,3.7569256,0.12416295,0.022949006,1.668636E-7,0.04593708,0.28354526,0.28354508,0.02800373,0.015873976,1.0902465E-7,0.061118197,0.49387217,0.49387205,0.019370362,1500801V6Tcalculating,thinking
134.19426,103.269966,24.063848,193.62521,90.35525,0.042495728,-9.666397,0.18888889,0.62222224,3,141.3385976155599,45.3295541242876,80.51578521728516,0.4643990993499756,0.4925696284909394,0.6965986490249634,0.1160997748374939,3.1234126,1.508152E-5,2.8310337,13.261839,13.261824,1.9671625E-4,-6.450011,0.36666667,4.3615103,1.0857133E-5,4.0902243,17.794767,17.794756,1.3963926,0.015869929,3.342162E-7,0.01901981,0.10130015,0.101299815,0.005080958,0.05399966,2.2621805E-6,0.15584597,0.82267183,0.82266957,0.017288674,0.92986965,3.3667146E-7,1.1312209,5.20378,5.2037797,0.29770952,0.23908204,4.717144E-7,0.28046805,1.311967,1.3119665,0.076545134,0.05838943,2.618189E-6,0.15597902,0.77746546,0.77746284,0.018694114,0.03904319,3.454115E-7,0.03938737,0.15750006,0.15749972,0.012500171,0.022293873,6.97699E-7,0.057203814,0.3432295,0.34322882,0.007137665,1500801Z5Tcalculating,thinking
243.61465,212.64809,18.583584,268.92523,56.277145,0.28627014,-13.532959,0.31343284,0.58208954,4,247.56175994873047,22.75051210940733,41.1998291015625,0.17801965028047562,0.1679772840014061,0.30185940116643906,0.06965986639261246,1.109806,5.352053E-6,1.7583337,6.7840095,6.784004,1.3630857E-5,-2.031525,0.3283582,1.3202757,4.8993884E-6,2.1249282,8.590127,8.590122,1.1896455,0.014381097,1.1695654E-7,0.026393758,0.16059387,0.16059375,0.012958208,0.0044210027,1.4011887E-7,0.008666979,0.044029236,0.044029094,0.003983582,0.5381649,7.153463E-7,1.0664058,4.8099327,4.8099318,0.48491803,0.25559458,3.744134E-7,0.5842653,2.9344633,2.9344628,0.23030566,0.009265901,1.4923508E-7,0.017028783,0.08001625,0.0800161,0.008349118,0.03578729,1.9623103E-7,0.07286608,0.39757544,0.39757523,0.03224644,0.0066842614,7.827245E-8,0.012434377,0.07861065,0.07861057,0.00602291,1500901P6Tchoosing,thinking
334.72168,229.41025,50.787502,508.72083,279.31058,0.19006348,-144.35056,0.15068494,0.4520548,4,399.3574981689453,93.38787617690811,187.47662353515625,0.20897959172725677,0.10640720029651908,0.20897959172725677,0.09287981688976288,3.3117445,5.5826654E-6,4.8861914,18.888012,18.888006,8.8911474E-7,-10.1922655,0.41095892,4.02049,4.4161143E-6,5.873007,25.170527,25.170523,1.2140098,0.08351221,2.0098688E-7,0.13339129,0.54851556,0.5485154,0.025216985,0.072674714,2.5601298E-7,0.21419121,1.5205331,1.5205328,0.021944541,1.0139332,9.2781715E-7,2.0184035,12.544357,12.544356,0.30616286,1.5644553,6.760156E-7,3.230705,13.008714,13.008713,0.47239614,0.09531696,3.018895E-7,0.24073014,1.7490327,1.7490324,0.028781496,0.36392513,3.6707905E-7,0.6815674,2.849222,2.8492215,0.109889254,0.039483905,1.1257693E-7,0.05886851,0.31389847,0.31389835,0.011922388,1500901R1Tchoosing,thinking
286.11316,126.59791,80.68579,631.6892,505.0913,0.104644775,-505.0913,0.22981367,0.4099379,10,340.0469207763672,150.73700716276963,383.7797546386719,0.13415973716311985,0.04895196010111759,0.13931972533464432,0.06965986639261246,2.269347,3.5889302E-6,4.490219,31.066391,31.066387,8.0976133E-7,-30.81639,0.4347826,2.7418752,3.5424232E-6,5.6369424,41.538914,41.53891,1.2082222,0.03657382,1.1482041E-7,0.06383995,0.28650263,0.2865025,0.016116451,0.049643267,1.409959E-7,0.269433,2.563872,2.5638719,0.021875573,1.0714973,3.9163024E-7,2.6154587,23.707836,23.707836,0.47216108,0.85370964,4.403965E-7,1.8655486,10.221995,10.221995,0.37619177,0.061807767,1.4909659E-7,0.22946,1.9740025,1.9740024,0.027235927,0.13532934,1.5189144E-7,0.25062194,1.3134624,1.3134623,0.0596336,0.021019245,7.406061E-8,0.04259173,0.27974665,0.2797466,0.009262243,1500901R2Tchoosing,thinking
186.16788,122.83717,84.84444,405.91193,283.07477,0.47627258,-270.1453,0.16831683,0.37623763,6,312.56847890218097,115.30083484440924,271.7993621826172,0.1486077129840851,0.04814992315360581,0.1160997748374939,0.1160997748374939,1.3973898,2.073709E-5,1.6699873,9.033327,9.033306,3.061755E-5,-3.0679717,0.28712872,1.8264148,1.1423633E-5,2.1666574,11.590979,11.590967,1.3070189,0.024612177,1.852649E-7,0.036521316,0.16414614,0.16414596,0.017612966,0.019644428,1.6310216E-7,0.07540233,0.5019293,0.5019291,0.0140579445,0.25953022,1.5508554E-6,0.45533785,3.085832,3.0858305,0.185725,0.10508421,4.814174E-7,0.2475861,1.6920329,1.6920325,0.07520036,0.020592786,1.5955243E-7,0.0626691,0.420201,0.42020085,0.014736609,0.04234325,2.5465513E-7,0.0715535,0.3039214,0.30392113,0.030301675,0.013332177,8.5626866E-8,0.027692093,0.16555808,0.165558,0.009540772,1500901R5Tchoosing,thinking
239.16151,113.916084,47.04462,306.14706,192.23099,0.032287598,-74.833115,0.26415095,0.5849057,8,261.01630783081055,46.241792564581125,96.78182983398438,0.15258827486208507,0.07201573833272712,0.20897959917783737,0.06965986639261246,2.2529266,0.0017154077,4.249097,26.546402,26.544687,0.0016197033,-10.056942,0.41509435,2.8311195,0.0018550865,5.739461,36.136757,36.134903,1.2566408,0.025668526,3.8283237E-5,0.033219054,0.14294071,0.14290243,0.011393414,0.13215578,9.462852E-5,0.50426054,2.941258,2.9411633,0.058659602,1.0651913,9.243296E-5,2.698958,14.17646,14.176368,0.47280335,0.4044367,2.1170624E-4,0.8004104,4.3717055,4.371494,0.17951615,0.08450745,1.2219907E-4,0.28497952,1.8580217,1.8578995,0.03751008,0.07820014,7.051132E-5,0.11964093,0.52646726,0.52639675,0.03471047,0.016615862,3.221302E-5,0.030736478,0.16600928,0.16597706,0.0073752347,1500901U6Tchoosing,thinking
195.53267,133.04048,27.789953,239.50372,106.46324,1.1576996,-37.908554,0.1521739,0.5217391,1,239.50372314453125,0.0,0.0,NaN,NaN,NaN,NaN,4.1286426,9.921038E-4,4.208133,14.671066,14.670074,0.06623614,-9.658652,0.39130434,5.3556075,0.0014017556,5.3876853,18.192701,18.1913,1.2971836,0.038091652,4.74081E-6,0.049092174,0.14940695,0.14940222,0.009226193,0.012196268,1.6398088E-6,0.0137090655,0.046521287,0.04651965,0.0029540625,2.0828698,2.3592528E-4,2.2154555,6.6048746,6.6046386,0.50449264,1.1489968,1.4814417E-4,1.546006,6.006536,6.0063877,0.27829894,0.026343068,3.327961E-6,0.030328043,0.097572945,0.097569615,0.006380564,0.16907154,1.7611605E-5,0.23006058,0.7625001,0.7624825,0.04095088,0.014932559,1.9363201E-6,0.018280841,0.05720619,0.057204254,0.0036168206,1500901Z5Tchoosing,thinking
207.35948,144.21585,66.064644,343.37003,199.15417,0.10040283,-156.18121,0.18965517,0.46551725,3,281.45640055338544,78.66103668366102,150.42550659179688,0.17414966225624084,0.04925695863440909,0.06965985894203186,0.13931973278522491,3.7827072,0.04609686,3.9137065,14.246162,14.200066,0.05597025,-10.705782,0.39655173,4.6709676,0.044830058,4.9911027,19.218153,19.173323,1.2348213,0.16628529,0.0012399993,0.4933491,2.8448389,2.8435988,0.043959334,0.1164838,4.983357E-4,0.29317865,1.2572721,1.2567738,0.030793766,0.36476067,0.0023546133,0.37790897,1.4111865,1.4088318,0.09642847,0.13945493,0.003490566,0.13115169,0.5883914,0.58490086,0.036866434,0.12871829,9.934237E-4,0.33646613,1.6945082,1.6935148,0.034028087,0.093573846,0.00163695,0.19047013,1.1207594,1.1191224,0.024737269,0.13183264,5.5131485E-4,0.50687414,3.231953,3.2314017,0.034851402,1501004P5Tthinking,thinking
345.7358,187.27673,59.130726,424.05807,236.78134,4.0035095,-171.5607,0.225,0.5,3,404.02492268880206,26.846194667214306,50.536865234375,0.17414966598153114,0.14777089170829547,0.20897959917783737,0.06965986639261246,8.115556,0.0011783272,10.160037,31.735516,31.734337,0.03132406,-9.561865,0.375,11.744549,0.0019700723,15.899708,50.696697,50.69473,1.447165,0.12592149,4.9105406E-6,0.22539215,0.89707017,0.8970653,0.015516065,0.20863129,1.7070003E-6,0.5169974,2.1642776,2.164276,0.025707578,1.7774667,8.385255E-5,2.6704295,9.439836,9.439752,0.21901971,0.67238647,1.9319205E-5,1.4259852,6.6588693,6.6588497,0.08285156,0.22185086,3.3564288E-6,0.52270794,1.8197141,1.8197107,0.027336497,0.14632119,4.995735E-6,0.19357586,0.8025092,0.8025042,0.01802972,0.08594497,3.4463308E-6,0.17896032,0.6511678,0.65116435,0.010590153,1501004R1Tthinking,thinking
383.7154,306.4367,91.78173,636.0805,329.6438,0.11550903,-309.6585,0.23966943,0.56198347,10,453.9246765136719,132.57369702284367,318.119140625,0.17027966678142548,0.08841894997586393,0.255419485270977,0.06965986639261246,2.3786898,3.1985735E-5,4.761725,40.25663,40.2566,6.459856E-5,-26.333147,0.45454547,3.308469,1.8214627E-5,6.567397,55.03448,55.034462,1.3908788,0.018509813,2.3215618E-7,0.03804274,0.3071715,0.30717126,0.0077815163,0.0151569415,1.3453538E-7,0.047258787,0.31425214,0.314252,0.0063719708,1.3787783,3.1240193E-6,3.8073752,34.645985,34.64598,0.5796377,0.28893533,1.3308169E-6,0.6681731,4.9690757,4.9690742,0.12146827,0.029423583,1.9334502E-7,0.09839713,0.73910415,0.739104,0.01236966,0.053981908,5.797148E-7,0.12605362,0.92095363,0.92095304,0.022693967,0.014176244,1.13911895E-7,0.040958878,0.35631558,0.35631546,0.005959686,1501004R2Tthinking,thinking
253.67896,124.47212,49.832005,375.92416,251.45204,5.235901,-157.14029,0.10280374,0.3364486,6,286.14844767252606,55.88289752131944,170.30142211914062,0.13931972831487655,0.05192139524281064,0.13931972533464432,0.06965986639261246,0.85891485,1.6491668E-6,1.723439,7.9072847,7.9072833,3.6623078E-9,-4.183587,0.40186915,1.0729002,1.5897639E-6,2.2052119,10.970762,10.97076,1.2491345,0.014738268,1.3005535E-7,0.048041712,0.24042727,0.24042714,0.017159173,0.006144895,2.5075124E-7,0.014509992,0.08789782,0.08789757,0.0071542542,0.26530495,5.961406E-8,0.6599619,2.9221027,2.9221027,0.30888388,0.12563793,1.0673745E-7,0.38493204,2.749267,2.749267,0.14627519,0.008770877,3.0040255E-7,0.01996749,0.1019919,0.1019916,0.010211579,0.022569515,1.10455815E-7,0.0669755,0.4034221,0.40342197,0.026276778,0.009180999,1.10380924E-7,0.030570079,0.21499336,0.21499325,0.010689068,1501004R5Tthinking,thinking
202.70456,88.41755,63.268738,367.8989,279.48135,3.222351,-127.93492,0.14492753,0.39130434,5,238.3653137207031,84.65997654485413,198.61203002929688,0.11029478535056114,0.022231417180119905,0.046439915895462036,0.09287981688976288,1.8076715,1.9356305E-6,3.7037442,20.257994,20.257992,9.1608905E-5,-15.775082,0.33333334,2.382277,1.8758524E-6,5.0700703,27.010847,27.010845,1.3178705,0.027654754,1.4604215E-7,0.041985903,0.17643537,0.17643522,0.01529855,0.020120054,2.8808083E-7,0.05329616,0.3019584,0.3019581,0.011130371,0.7729512,1.08461684E-7,2.5017092,17.062958,17.062958,0.42759493,0.2360259,1.364775E-7,0.48070762,2.9573035,2.9573033,0.13056903,0.030399134,2.1149648E-7,0.062442057,0.29651397,0.29651377,0.016816735,0.065392695,1.2286489E-7,0.1275557,0.59639984,0.5963997,0.0361751,0.01652033,8.872898E-8,0.025041455,0.11858345,0.11858336,0.009139012,1501004U5Tthinking,thinking
251.6043,173.97751,59.511677,342.7635,168.78598,1.4058533,-122.33023,0.26760563,0.46478873,2,335.4679412841797,10.317462198721108,14.591094970703125,0.5572789311408997,0.0,0.0,0.5572789311408997,2.6779685,3.278736E-5,4.144159,27.237148,27.237116,2.2001153E-5,-17.488438,0.4084507,3.2374566,2.1900683E-5,5.315777,35.575813,35.57579,1.2089226,0.012269977,1.2057399E-7,0.014872623,0.08038044,0.08038032,0.0045818225,0.0053090705,2.369481E-7,0.0066621713,0.033257946,0.033257708,0.0019824991,0.6691665,2.1205751E-6,1.112809,6.0653915,6.0653896,0.2498784,0.20122303,6.011537E-7,0.29642016,1.3198634,1.3198628,0.07514018,0.009431428,1.486975E-7,0.014146044,0.09368293,0.09368278,0.0035218594,0.03778255,2.0123102E-7,0.045753684,0.17233418,0.17233397,0.014108661,0.006194638,9.6163426E-8,0.011802199,0.08446222,0.08446212,0.0023131855,1501004Z6Tthinking,thinking
159.95717,123.536835,20.262186,194.7744,71.237564,0.39720154,-43.47226,0.13541667,0.29166666,2,190.77999114990234,5.648945477663008,7.9888153076171875,0.13931973278522491,0.0,0.0,0.13931973278522491,2.0526896,1.2547768E-5,2.8491447,12.260398,12.2603855,3.347174E-5,-6.400027,0.35416666,2.4422746,9.422674E-6,3.6668503,17.827728,17.827719,1.1897925,0.046154696,1.16548826E-7,0.10060154,0.6888743,0.6888742,0.022484986,0.07578756,2.0235468E-7,0.24385682,1.7057538,1.7057536,0.036921103,0.40156826,1.1231817E-6,0.86268705,5.3669033,5.3669024,0.1956303,0.112308875,7.3279284E-7,0.17594689,0.89120257,0.89120185,0.054713033,0.17905977,2.5537432E-7,0.67703235,5.3780084,5.378008,0.087231785,0.05928039,2.2703071E-7,0.1184611,0.65612733,0.6561271,0.028879376,0.088289104,1.1013252E-7,0.29213345,2.181268,2.181268,0.043011427,1501101P3Tcomprehending,thinking
121.306625,101.7313,19.570389,166.69412,64.96282,0.33924866,-20.101738,0.07058824,0.21176471,2,138.75547790527344,39.51120983778116,55.877288818359375,0.2321995496749878,0.0,0.0,0.2321995496749878,2.6362808,0.004407433,4.162925,18.132612,18.128204,0.13718061,-8.281861,0.23529412,2.9871821,0.0038684977,4.817194,20.956345,20.952477,1.1331047,0.1469794,3.2757827E-5,0.21832404,0.7668594,0.7668266,0.05575256,0.12765263,9.976519E-6,0.2582684,1.1407683,1.1407583,0.048421483,0.9228953,0.001160302,1.8819422,7.2083383,7.207178,0.35007474,1.0967897,7.572737E-4,2.64468,11.438783,11.438025,0.41603675,0.30196318,1.926554E-5,0.60443574,2.3174467,2.3174274,0.11454136,0.2141007,1.0809058E-4,0.4086011,1.8365338,1.8364257,0.08121316,0.18945234,1.4514882E-5,0.36564812,1.5695649,1.5695504,0.07186349,1501101P5Tcomprehending,thinking
143.98828,87.36118,103.157486,433.1358,345.77463,8.706284,-307.61157,0.05172414,0.1724138,1,433.13580322265625,0.0,0.0,NaN,NaN,NaN,NaN,3.111591,5.2137463E-4,4.0975075,16.48098,16.48046,0.034564257,-11.668637,0.22413793,4.0003633,4.612118E-4,6.0752616,24.694736,24.694275,1.2856327,0.050231304,1.7199461E-6,0.059680324,0.273193,0.27319127,0.016143285,0.24286179,6.7291893E-7,0.5098396,2.1926048,2.192604,0.07805068,0.7290778,5.655965E-5,1.2227349,4.0989184,4.0988617,0.23431028,0.38019666,3.2264677E-5,0.76181984,3.155112,3.1550798,0.12218722,0.30598176,1.3118218E-6,0.6002575,1.9786974,1.9786961,0.09833611,0.1029364,5.446893E-6,0.15044935,0.6139689,0.6139635,0.0330816,0.06001196,7.5936447E-7,0.09932604,0.38771987,0.38771912,0.019286582,1501101R5Tcomprehending,thinking
